time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,-1.135857421596068,0.8436339570579842,17.447431704011393,0.1759415459686018,6.272550611819348,0.0,-0.7322903072302961,1.5353366428750197,4.484935054395354,0.08921070671313426,-0.07724815368962559,0.0,444.8365511223398,443.82695658083605,443.92077343731904,441.88036272422374
3.0600000000000023,-1.1796378772806384,0.9385207824745972,17.714469302764154,0.18130546868053887,6.268123054489479,0.0,-0.726706500219809,1.6279830937552795,4.416447917797753,0.08977183282903528,-0.06765252114366453,0.0,405.30745756723013,406.16421659277796,404.6888489534818,404.74688884304635
3.1200000000000023,-1.2229550979987711,1.0397373225446873,17.981138447219877,0.18652748850790157,6.263867519341732,0.0,-0.7168071247222385,1.746323372333118,4.472118858284055,0.08090637656772198,-0.07843703610291056,0.0,446.1937272274226,445.30842419036753,447.4943600884037,446.778222965579
3.1800000000000024,-1.2656196325424063,1.1479028956343347,18.249838352745087,0.19161363800981768,6.259053661098587,0.0,-0.7049199082570964,1.8595805046506162,4.484320446733034,0.09154658244043774,-0.0840820411388458,0.0,433.1447514074942,432.66430774608295,433.12431863905,434.0244187610555
3.2400000000000024,-1.3074658652591076,1.2630757093371952,18.5198920041735,0.19724298718553523,6.25376377344495,0.0,-0.689481283412711,1.9799443828546175,4.517130617265291,0.09802169583141561,-0.09791948585503436,0.0,440.81269341839095,439.6609422770986,440.4554468476048,440.99820990200163
3.3000000000000025,-1.34803482596744,1.3871741327590246,18.799877477282944,0.20262931869125644,6.247959736401608,0.0,-0.6620846273547792,2.1571019875055173,4.8141697888693615,0.06316198861840264,-0.09446412311673123,0.0,520.3014338900243,520.5368106107982,520.396340231077,517.9553432310804
3.3600000000000025,-1.3869808202936127,1.5210450197794843,19.092890130378933,0.20745261336544463,6.2423641328067845,0.0,-0.635527912979393,2.305537413727083,4.9520694727553725,0.10215512479952318,-0.09095619506080933,0.0,477.1856693304074,477.44671279110923,475.390141384943,478.37328719018996
3.4200000000000026,-1.4243852134106796,1.6630591736517994,19.3900583415678,0.2135406195393701,6.236839625328724,0.0,-0.610803440226282,2.4287244295639763,4.953275661945099,0.1000544219476141,-0.09441075548133637,0.0,436.23777520665965,435.94184344916874,436.08188383081836,435.915472315034
3.4800000000000026,-1.4601892810817954,1.8126384316360247,19.687625571748747,0.2192517276784578,6.231517103698078,0.0,-0.5821783353013733,2.5576770460582017,4.965307366544915,0.0830436676970642,-0.07923171780853099,0.0,439.21760217947536,440.46813357160835,441.2049705896742,439.805731729404
3.5400000000000027,-1.4939757843152366,1.970894911267745,19.98969311821191,0.2248618473064692,6.226901169028071,0.0,-0.5435659342608288,2.717872403804077,5.1026610914888755,0.10885458966137036,-0.0726922348401384,0.0,479.8835988972046,480.37558686827384,478.9245625124869,480.89041741398023
